type,luxury,beach,wild,rating,distance_km,longitude,latitude,cluster
2,0,1,1,4.2,22.275217801393712,10.0810637,44.0259419,0
2,0,1,0,2.1,10.198524131340983,9.950678600000002,44.0923963,0
2,0,1,1,4.8,29.93826783125424,10.1733103,44.19925660000001,0
2,0,1,1,4.3,21.73809253494789,10.0733621,44.0252134,0
2,0,1,1,4.4,18.313421251717934,9.613348,44.1667137,0
2,0,1,0,4.2,12.868633443013552,9.9802185,44.0750901,0
2,0,1,1,4.2,21.822333050913212,10.0743004,44.0248688,0
2,0,1,1,4.8,45.56882960511319,10.4283733,44.1507148,0
2,1,0,1,3.8,46.86734314023915,16.0664435,41.70873599999999,0
2,0,0,1,4.2,50.08017769799845,16.1587832,41.7606804,0
2,0,1,1,4.6,51.097763979366256,8.3465109,44.4881505,0
2,0,1,1,3.8,53.58615090660562,8.0104926,44.6852682,0
2,0,1,1,4.4,32.84660487484812,8.9887701,44.7831943,0
2,0,1,1,4.5,55.04502177602501,8.1398913,44.5436299,0
2,0,1,1,4.8,44.646170042972365,8.263021,44.5915513,0
2,2,1,1,5.0,49.18626389479526,8.8657789,45.31163189999999,0
2,0,1,1,4.6,51.4100495719608,8.9110625,45.31843749999999,0
2,0,1,0,3.4,6.471008344536236,8.627137399999999,44.9644571,0
2,0,1,1,5.0,56.20701208837581,8.9916927,44.4802404,0
2,0,1,1,4.8,32.47482772459167,8.2027022,44.9384238,0
2,0,1,1,5.0,37.76086754186797,12.8289132,43.57847,0
2,0,1,1,4.2,27.072250621798904,13.1685378,43.7517646,0
2,1,1,1,4.2,28.351792043048377,12.7314283,38.1518196,0
2,1,1,1,4.5,48.80775887978589,12.4961583,37.7480377,0
2,1,1,1,4.0,28.89820532908878,12.7481327,38.171791,0
2,0,1,1,4.0,31.337112926475378,12.63116,38.0702901,0
2,0,1,1,3.9,47.29821235697223,12.7697485,37.5825671,0
2,0,1,1,4.1,53.09011876617428,12.4771576,37.7011267,0
2,0,1,1,4.7,48.82390121236063,12.5782276,37.6659909,0
2,0,1,1,3.9,31.338236945551454,12.6309504,38.0698359,0
2,0,1,1,4.1,44.81611126203708,12.9406319,37.5752296,0
2,1,1,1,3.9,48.0231104941589,12.5812662,37.6737676,0
2,0,1,1,4.1,43.92072182845727,12.8415442,37.59575359999999,0
2,2,1,1,3.9,30.10205399543121,12.7321526,38.1748775,0
2,0,1,1,4.2,42.94769000040614,9.338145,46.151854,0
2,0,1,1,4.5,46.84017081016909,9.3934812,46.1705551,0
2,0,1,1,4.4,37.92727788865916,8.6532586,45.9676218,0
2,0,1,1,4.3,44.80932892891416,8.8454938,46.1749528,0
2,1,1,1,4.5,43.838504244600486,8.855739999999999,46.168583,0
2,0,1,1,3.6,42.975350843560655,9.3379385,46.1522077,0
2,0,1,1,4.0,46.876419942392864,9.3928313,46.1712028,0
0,0,0,0,3.9,8.716868070788177,2.2348808,48.8688716,0
1,0,0,0,3.9,3.265559338568964,2.2348808,48.8688716,0
1,0,0,0,3.9,15.679180990502314,2.2348808,48.8688716,0
1,0,0,0,3.9,11.69490741688052,2.2348808,48.8688716,0
2,0,0,0,3.9,10.743931510731873,2.2348808,48.8688716,0
2,0,0,0,3.9,14.744632143238176,2.2348808,48.8688716,0
2,0,0,1,3.9,18.40559234576797,2.2348808,48.8688716,0
2,0,0,0,3.9,2.9859219059765447,2.2348808,48.8688716,0
2,0,0,0,3.9,3.951832201558135,2.2348808,48.8688716,0
2,0,0,0,3.9,6.06786700374344,2.2348808,48.8688716,0
2,0,0,1,3.9,20.837118684240345,2.2348808,48.8688716,0
0,0,0,0,3.6,9.675501365859006,2.4776206,48.8297964,0
1,0,0,0,3.6,17.485691118151987,2.4776206,48.8297964,0
1,0,0,0,3.6,4.346595501767972,2.4776206,48.8297964,0
1,0,0,0,3.6,14.753195456405248,2.4776206,48.8297964,0
2,0,0,1,3.6,25.715324990398567,2.4776206,48.8297964,0
2,0,0,0,3.6,7.171353587491817,2.4776206,48.8297964,0
2,0,0,0,3.6,4.674293434987582,2.4776206,48.8297964,0
2,0,0,1,3.6,20.46688933582245,2.4776206,48.8297964,0
2,0,0,1,3.6,17.846924018548744,2.4776206,48.8297964,0
2,0,0,1,3.6,19.38966695097758,2.4776206,48.8297964,0
2,0,0,0,3.6,12.472440100686311,2.4776206,48.8297964,0
0,0,0,0,4.0,13.883740298065812,2.5413716,48.8539081,0
1,0,0,0,4.0,22.18225809746738,2.5413716,48.8539081,0
1,0,0,0,4.0,6.9067386852884205,2.5413716,48.8539081,0
1,0,0,0,4.0,16.29725144135206,2.5413716,48.8539081,0
2,0,0,1,4.0,30.75476265681769,2.5413716,48.8539081,0
2,0,0,0,4.0,12.547710440380062,2.5413716,48.8539081,0
2,0,0,0,4.0,9.467112191069443,2.5413716,48.8539081,0
2,0,0,1,4.0,24.29795837636368,2.5413716,48.8539081,0
2,0,0,1,4.0,21.331372216888017,2.5413716,48.8539081,0
2,0,0,1,4.0,22.44218379358806,2.5413716,48.8539081,0
2,0,0,0,4.0,10.238143673443606,2.5413716,48.8539081,0
0,0,0,0,4.0,33.04727970238153,2.761273,48.733023,0
1,0,0,1,4.0,40.10617972489545,2.761273,48.733023,0
1,0,0,0,4.0,27.197644973682035,2.761273,48.733023,0
1,0,0,1,4.0,37.27385358947141,2.761273,48.733023,0
2,0,0,1,4.0,47.01624478573368,2.761273,48.733023,0
2,0,0,1,4.0,27.464571995152827,2.761273,48.733023,0
2,0,0,1,4.0,23.3623558984712,2.761273,48.733023,0
2,0,0,1,4.0,43.8404658689636,2.761273,48.733023,0
2,0,0,1,4.0,41.305499344662536,2.761273,48.733023,0
2,0,0,1,4.0,42.81184351851641,2.761273,48.733023,0
2,0,0,1,4.0,30.20260619137186,2.761273,48.733023,0
0,0,0,0,3.2,46.13233315107231,2.941297,49.003011,0
1,0,0,1,3.2,39.28857726446539,2.941297,49.003011,0
1,0,0,1,3.2,43.38878976515944,2.941297,49.003011,0
2,0,0,1,3.2,46.20093228308196,2.941297,49.003011,0
2,0,0,1,3.2,42.75062059211909,2.941297,49.003011,0
2,0,0,1,3.2,51.234718133998015,2.941297,49.003011,0
2,0,0,1,3.2,33.241041007118405,2.941297,49.003011,0
0,0,0,0,4.3,52.31503129901806,1.9906117,49.2625907,0
1,0,0,1,4.3,50.43751156408951,1.9906117,49.2625907,0
1,0,0,1,4.3,55.55394880002877,1.9906117,49.2625907,0
1,0,0,1,4.3,45.11463911812752,1.9906117,49.2625907,0
2,0,0,1,4.3,44.31972846811612,1.9906117,49.2625907,0
2,0,0,1,4.3,44.79204130961794,1.9906117,49.2625907,0
2,0,0,1,4.3,42.45436420675662,1.9906117,49.2625907,0
2,0,0,1,4.3,51.43063602762459,1.9906117,49.2625907,0
0,0,0,0,4.2,28.517216169721237,1.9974685,48.9618529,0
1,0,0,0,4.2,22.372042779109545,1.9974685,48.9618529,0
1,0,0,1,4.2,34.80830264597718,1.9974685,48.9618529,0
1,0,0,0,4.2,26.520940475465373,1.9974685,48.9618529,0
2,0,0,1,4.2,20.322970540945743,1.9974685,48.9618529,0
2,0,0,1,4.2,34.95926438274889,1.9974685,48.9618529,0
2,0,0,1,4.2,38.63752974835878,1.9974685,48.9618529,0
2,0,0,1,4.2,17.73374610481765,1.9974685,48.9618529,0
2,0,0,1,4.2,20.35955586598107,1.9974685,48.9618529,0
2,0,0,1,4.2,19.258952420146255,1.9974685,48.9618529,0
2,0,0,1,4.2,36.66411330377356,1.9974685,48.9618529,0
0,0,0,0,3.6,47.286018423774784,2.9921903,48.8086478,0
1,0,0,1,3.6,40.3852192814116,2.9921903,48.8086478,0
1,0,0,1,3.6,48.67593236547646,2.9921903,48.8086478,0
2,0,0,1,3.6,43.65319625881581,2.9921903,48.8086478,0
2,0,0,1,3.6,39.47498295955484,2.9921903,48.8086478,0
2,0,0,1,3.6,39.19732087078854,2.9921903,48.8086478,0
0,0,0,0,3.8,32.54808636219458,2.1856926,49.1279966,0
1,0,0,1,3.8,32.30651678796117,2.1856926,49.1279966,0
1,0,0,1,3.8,35.11257209228685,2.1856926,49.1279966,0
1,0,0,0,3.8,24.7544364421022,2.1856926,49.1279966,0
2,0,0,1,3.8,36.54683489035119,2.1856926,49.1279966,0
2,0,0,1,3.8,40.48550805860015,2.1856926,49.1279966,0
2,0,0,1,3.8,42.431204864512296,2.1856926,49.1279966,0
2,0,0,1,3.8,26.287697299559778,2.1856926,49.1279966,0
2,0,0,1,3.8,25.86071456947968,2.1856926,49.1279966,0
2,0,0,1,3.8,23.430236814070938,2.1856926,49.1279966,0
2,0,0,1,3.8,30.819992870721453,2.1856926,49.1279966,0
0,0,0,0,3.9,41.42281089737713,2.4285816,49.22568769999999,0
1,0,0,1,3.9,45.08886262143602,2.4285816,49.22568769999999,0
1,0,0,1,3.9,40.27062091498988,2.4285816,49.22568769999999,0
1,0,0,1,3.9,32.61313862928064,2.4285816,49.22568769999999,0
2,0,0,1,3.9,51.99045724180531,2.4285816,49.22568769999999,0
2,0,0,1,3.9,48.28040714344292,2.4285816,49.22568769999999,0
2,0,0,1,3.9,48.45222088023792,2.4285816,49.22568769999999,0
2,0,0,1,3.9,40.20627088427051,2.4285816,49.22568769999999,0
2,0,0,1,3.9,38.216557834877584,2.4285816,49.22568769999999,0
2,0,0,1,3.9,36.11281873603728,2.4285816,49.22568769999999,0
2,0,0,1,3.9,32.0297417477565,2.4285816,49.22568769999999,0
0,0,0,0,4.4,28.59250801320856,1.9973151,48.9632778,0
1,0,0,0,4.4,22.47731584762188,1.9973151,48.9632778,0
1,0,0,1,4.4,34.86847879843821,1.9973151,48.9632778,0
1,0,0,0,4.4,26.54925633802267,1.9973151,48.9632778,0
2,0,0,1,4.4,20.467519669535,1.9973151,48.9632778,0
2,0,0,1,4.4,35.054230262187204,1.9973151,48.9632778,0
2,0,0,1,4.4,38.72533914808154,1.9973151,48.9632778,0
2,0,0,1,4.4,17.813187710555262,1.9973151,48.9632778,0
2,0,0,1,4.4,20.423467953440444,1.9973151,48.9632778,0
2,0,0,1,4.4,19.30663527722597,1.9973151,48.9632778,0
2,0,0,1,4.4,36.68506376677869,1.9973151,48.9632778,0
0,0,0,0,3.9,17.764508001789675,2.145473200000001,48.9398992,0
1,0,0,0,3.9,13.120176742280728,2.145473200000001,48.9398992,0
1,0,0,0,3.9,23.769964643135253,2.145473200000001,48.9398992,0
1,0,0,0,3.9,15.534939312406085,2.145473200000001,48.9398992,0
2,0,0,0,3.9,15.44234264249181,2.145473200000001,48.9398992,0
2,0,0,1,3.9,24.80252279072405,2.145473200000001,48.9398992,0
2,0,0,1,3.9,28.180883774322417,2.145473200000001,48.9398992,0
2,0,0,0,3.9,7.354727865693306,2.145473200000001,48.9398992,0
2,0,0,0,3.9,9.419508828330274,2.145473200000001,48.9398992,0
2,0,0,0,3.9,8.148225182688673,2.145473200000001,48.9398992,0
2,0,0,1,3.9,25.75804345737629,2.145473200000001,48.9398992,0
0,0,0,0,4.0,15.66197060601311,2.160957,48.794273,0
1,0,0,0,4.0,7.690045648104749,2.160957,48.794273,0
1,0,0,0,4.0,22.480301499593946,2.160957,48.794273,0
1,0,0,0,4.0,21.37441524701737,2.160957,48.794273,0
2,0,0,0,4.0,2.4003056629715727,2.160957,48.794273,0
2,0,0,0,4.0,17.45587137325393,2.160957,48.794273,0
2,0,0,1,4.0,21.651338173460772,2.160957,48.794273,0
2,0,0,0,4.0,11.621736985542729,2.160957,48.794273,0
2,0,0,0,4.0,13.84827523362051,2.160957,48.794273,0
2,0,0,0,4.0,15.744774321735244,2.160957,48.794273,0
2,0,0,1,4.0,29.58206434864639,2.160957,48.794273,0
0,2,0,0,3.1,32.678717816293805,1.9599297,48.99635869999999,0
1,2,0,0,3.1,26.91879019633541,1.9599297,48.99635869999999,0
1,2,0,1,3.1,38.71203790480215,1.9599297,48.99635869999999,0
1,2,0,0,3.1,29.865816780832905,1.9599297,48.99635869999999,0
2,2,0,1,3.1,25.014699281456625,1.9599297,48.99635869999999,0
2,2,0,1,3.1,39.37907766621622,1.9599297,48.99635869999999,0
2,2,0,1,3.1,42.96130101413412,1.9599297,48.99635869999999,0
2,2,0,1,3.1,21.99146949444301,1.9599297,48.99635869999999,0
2,2,0,1,3.1,24.378795320843583,1.9599297,48.99635869999999,0
2,2,0,1,3.1,23.020144378045284,1.9599297,48.99635869999999,0
2,2,0,1,3.1,39.80331429576719,1.9599297,48.99635869999999,0
0,0,0,0,4.1,16.910898125984314,2.2316577,48.9862718,0
1,0,0,0,4.1,16.311723684308024,2.2316577,48.9862718,0
1,0,0,0,4.1,20.92508412856437,2.2316577,48.9862718,0
1,0,0,0,4.1,10.764520962107182,2.2316577,48.9862718,0
2,0,0,1,4.1,21.86493276362935,2.2316577,48.9862718,0
2,0,0,1,4.1,24.82876157229097,2.2316577,48.9862718,0
2,0,0,1,4.1,27.281414816653715,2.2316577,48.9862718,0
2,0,0,0,4.1,10.50510597769671,2.2316577,48.9862718,0
2,0,0,0,4.1,9.745322049922803,2.2316577,48.9862718,0
2,0,0,0,4.1,7.315055947907624,2.2316577,48.9862718,0
2,0,0,1,4.1,20.07039634573285,2.2316577,48.9862718,0
0,0,0,0,4.3,31.33715450837272,1.9608341,48.9700031,0
1,0,0,0,4.3,25.071648134364978,1.9608341,48.9700031,0
1,0,0,1,4.3,37.639583381431045,1.9608341,48.9700031,0
1,0,0,0,4.3,29.29030101172188,1.9608341,48.9700031,0
2,0,0,1,4.3,22.487076579388997,1.9608341,48.9700031,0
2,0,0,1,4.3,37.7142407322795,1.9608341,48.9700031,0
2,0,0,1,4.3,41.42289292309135,1.9608341,48.9700031,0
2,0,0,1,4.3,20.54673002413212,1.9608341,48.9700031,0
2,0,0,1,4.3,23.190749483524804,1.9608341,48.9700031,0
2,0,0,1,4.3,22.07902363881644,1.9608341,48.9700031,0
2,0,0,1,4.3,39.40247416039439,1.9608341,48.9700031,0
0,2,0,0,4.2,34.01973149397023,2.1875883,49.14269909999999,0
1,2,0,1,4.2,33.91381356481949,2.1875883,49.14269909999999,0
1,2,0,1,4.2,36.41732098140464,2.1875883,49.14269909999999,0
1,2,0,0,4.2,26.1095167151264,2.1875883,49.14269909999999,0
2,2,0,1,4.2,38.18718026291386,2.1875883,49.14269909999999,0
2,2,0,1,4.2,41.94717114230947,2.1875883,49.14269909999999,0
2,2,0,1,4.2,43.82107450330711,2.1875883,49.14269909999999,0
2,2,0,1,4.2,27.907101122067303,2.1875883,49.14269909999999,0
2,2,0,1,4.2,27.435103225994784,2.1875883,49.14269909999999,0
2,2,0,1,4.2,25.003693400113377,2.1875883,49.14269909999999,0
2,2,0,1,4.2,31.843839717444222,2.1875883,49.14269909999999,0
0,0,0,0,4.5,34.386380365926485,1.9721452,48.676374,0
1,0,0,0,4.5,26.78560250490145,1.9721452,48.676374,0
1,0,0,1,4.5,40.74710548911375,1.9721452,48.676374,0
1,0,0,1,4.5,40.44445393943088,1.9721452,48.676374,0
2,0,0,1,4.5,18.120420566710024,1.9721452,48.676374,0
2,0,0,1,4.5,33.896948679431986,1.9721452,48.676374,0
2,0,0,1,4.5,37.75338831228405,1.9721452,48.676374,0
2,0,0,1,4.5,29.94349079998752,1.9721452,48.676374,0
2,0,0,1,4.5,32.66027029029923,1.9721452,48.676374,0
2,0,0,1,4.5,34.252192294027225,1.9721452,48.676374,0
0,0,0,0,3.1,26.36717410515441,5.658207,43.18755489999999,0
1,0,0,0,3.1,23.043699404021552,5.658207,43.18755489999999,0
1,0,0,1,3.1,41.68024822398482,5.658207,43.18755489999999,0
0,0,0,0,4.0,25.63143165541776,5.057233999999999,43.33025,0
1,0,0,1,4.0,38.59281621160275,5.057233999999999,43.33025,0
0,0,0,0,4.2,23.748768026647312,5.081049399999999,43.3317628,0
1,0,0,1,4.2,36.93011769973252,5.081049399999999,43.3317628,0
0,0,0,0,4.6,26.553466030600347,5.6295758,43.4420919,0
1,0,0,1,4.6,42.82259752538384,5.6295758,43.4420919,0
1,0,0,0,4.6,17.662144696609374,5.6295758,43.4420919,0
0,0,0,0,3.6,42.76265030432007,5.8651114,43.4289256,0
1,0,0,1,3.6,34.23408939343202,5.8651114,43.4289256,0
1,0,0,1,3.6,35.60037053092477,5.8651114,43.4289256,0
0,0,0,0,4.1,34.141305790923965,5.019753,43.46752499999999,0
1,0,0,1,4.1,35.27352748941407,5.019753,43.46752499999999,0
0,0,0,0,3.7,34.76165204436488,4.974152,43.4171497,0
1,0,0,1,3.7,68.03829750228064,4.974152,43.4171497,0
1,0,0,1,3.7,40.28499745113536,4.974152,43.4171497,0
0,0,0,0,3.9,44.55997237971701,5.850514599999999,43.103645,0
1,0,0,0,3.9,6.708307358412212,5.850514599999999,43.103645,0
1,0,0,1,3.9,57.53404911878141,5.850514599999999,43.103645,0
0,0,0,0,4.4,48.17315898012003,5.8756979,43.0707348,0
1,0,0,0,4.4,7.31079023302216,5.8756979,43.0707348,0
0,0,0,0,3.9,46.931739316757216,5.0649064,43.6558518,0
0,0,0,0,4.6,59.68258517327864,5.935105999999999,43.641509,0
0,0,0,0,3.8,31.73778529669128,5.738209899999999,43.2012037,0
0,0,0,0,3.9,31.769617546859507,5.7570764,43.2553235,0
0,0,0,0,4.3,65.45991953686743,4.8091342,43.7214869,0
0,0,0,0,4.5,56.15816867335265,4.9178679,43.6801921,0
0,0,0,0,3.7,29.85438765065009,5.6956244,43.17217979999999,0
0,0,0,0,3.7,8.480398716860192,4.761199,45.819795,0
1,0,0,1,3.7,51.33544613165169,4.761199,45.819795,0
1,0,0,0,3.7,11.350442142519087,4.761199,45.819795,0
0,0,0,0,4.0,48.27964794304961,4.6990023,46.1878257,0
1,0,0,1,4.0,48.54129514313272,4.6990023,46.1878257,0
0,0,0,0,3.5,24.051824836032253,4.751747,45.972345,0
1,0,0,0,3.5,24.73161929995182,4.751747,45.972345,0
0,0,0,0,3.6,57.06613744388165,5.4041979,46.089907,0
1,0,0,1,3.6,53.277027377706354,5.4041979,46.089907,0
0,0,0,0,4.2,20.25641186357193,4.5888674,45.7061783,0
1,0,0,1,4.2,33.54191813448441,4.5888674,45.7061783,0
1,0,0,0,4.2,24.562277414756736,4.5888674,45.7061783,0
0,0,0,0,3.9,38.34220767303054,4.9285549,45.4252838,0
1,0,0,1,3.9,42.393701880731605,4.9285549,45.4252838,0
1,0,0,1,3.9,38.64523161443369,4.9285549,45.4252838,0
0,0,0,0,2.1,43.55288877402107,4.7696645,45.3749301,0
1,0,0,1,2.1,30.796379350896725,4.7696645,45.3749301,0
1,0,0,1,2.1,45.11673573984056,4.7696645,45.3749301,0
0,0,0,0,4.7,27.88186956595144,4.5221206,45.8860142,0
1,0,0,1,4.7,50.708485879668366,4.5221206,45.8860142,0
1,0,0,1,4.7,31.282542959433464,4.5221206,45.8860142,0
0,0,0,0,4.0,27.65977092073392,5.185872,45.807584,0
1,0,0,0,4.0,23.331306844955296,5.185872,45.807584,0
0,0,0,0,4.5,52.1077395723557,4.454374899999999,46.15012429999999,0
1,0,0,1,4.5,53.92710411272228,4.454374899999999,46.15012429999999,0
0,0,0,0,4.1,37.17759308602536,4.973147,45.443766,0
1,0,0,1,4.1,45.84755772570163,4.973147,45.443766,0
1,0,0,1,4.1,37.04478301845489,4.973147,45.443766,0
0,0,0,0,4.3,27.70835236005704,5.186088,45.8092231,0
1,0,0,0,4.3,23.37912553131673,5.186088,45.8092231,0
0,0,0,0,4.2,50.44025410822066,5.3445364,46.04641489999999,0
1,0,0,1,4.2,46.6212503894638,5.3445364,46.04641489999999,0
0,0,0,0,4.0,40.22465477433989,4.961039299999999,46.1152067,0
1,0,0,1,4.0,38.54742913576046,4.961039299999999,46.1152067,0
0,0,0,0,3.4,47.150771523389366,4.7780862,46.1863448,0
1,0,0,1,3.4,46.87278901118346,4.7780862,46.1863448,0
0,0,0,0,4.5,39.101706794599295,5.3332796,45.7154931,0
1,0,0,1,4.5,35.04891109703628,5.3332796,45.7154931,0
0,0,0,0,3.5,6.158896647566988,1.4157586,43.6560891,0
0,0,0,0,3.6,36.75686946499627,1.002674,43.686153,0
0,0,0,0,3.4,28.59928535641252,1.2996416,43.8397346,0
0,0,0,0,3.6,50.91765834221915,1.593066,44.050069,0
0,0,0,0,4.2,25.90033179853206,1.7466458,43.52731199999999,0
0,0,0,0,4.0,45.44477628758823,1.967057,43.7573407,0
0,0,0,0,3.4,5.456937753775328,1.3766406,43.60589,0
0,0,0,0,4.4,48.0757562099677,1.410626,43.17262179999999,0
0,0,0,0,4.4,48.09398392034522,0.9909344,43.3246765,0
0,0,0,0,4.5,45.85382978164933,1.457029,43.192034,0
0,0,0,0,4.7,47.70633715501112,1.601268,43.190808,0
0,0,0,0,4.8,46.13738833218172,1.6480763,43.9927576,0
0,0,0,0,4.8,31.50539415566732,1.7960303,43.482522,0
0,0,0,0,3.7,19.261339160229625,1.435169,43.4314119,0
0,0,0,0,4.7,58.45828055929528,2.045488,43.313082,0
0,0,0,0,4.4,30.900374389128977,1.791883,43.488899,0
0,0,0,0,4.4,14.743589156373258,7.083291,43.68180599999999,0
0,2,0,0,4.2,58.6251121010044,6.7125558,43.3656618,0
0,1,0,0,4.0,46.69691602277484,6.848223099999999,43.4166772,0
0,0,0,0,4.5,17.038884118905436,7.4438991,43.7884131,0
0,0,0,0,3.6,29.75388094419018,6.9603251,43.5561589,0
0,0,0,0,3.3,20.506810188489325,7.4980717,43.7791883,0
0,0,0,0,4.3,26.033679983827028,7.564338,43.7929713,0
0,0,0,0,4.3,44.30077741765897,6.8680192,43.4327709,0
0,0,0,0,4.0,33.85409375940141,6.9315794,43.5224714,0
0,0,0,0,4.2,50.44242730437168,6.7202988,43.4839862,0
0,2,0,0,4.2,44.85498742266105,6.8330395,43.4537118,0
0,0,0,0,4.1,20.487682038638656,7.008226,43.699167,0
0,0,0,0,3.9,54.78958253817756,6.7252914,43.4087183,0
0,0,0,0,4.0,32.044102163928294,6.942543,43.538871,0
0,0,0,0,3.8,50.43381517010262,6.748478,43.45186899999999,0
0,0,0,0,3.9,49.78046785995208,6.6686111,43.5872222,0
0,0,0,0,3.4,51.31316666361153,6.724314,43.464049,0
0,0,0,0,3.7,45.00455122969635,6.8525304,43.4354558,0
0,0,0,0,3.8,61.13696218139217,-2.074206,46.799287,0
0,0,0,0,4.3,23.42579873108422,-1.6705092,47.413509,0
0,0,0,0,3.9,46.84395070918267,-2.1714908,47.23820019999999,0
0,0,0,0,4.6,49.74880018039985,-1.9450755,46.85971000000001,0
0,0,0,0,4.2,27.58659556853369,-1.913404,47.257473,0
0,0,0,0,4.0,62.508475934309246,-2.1135797,46.8067073,0
0,0,0,0,4.3,61.03069118765197,-2.0617863,46.79346400000001,0
0,0,0,0,4.6,53.773765253912615,-1.983858,46.8344197,0
0,1,0,0,3.9,40.72575142161764,-2.0704531,47.118543,0
0,0,0,0,4.4,50.34012211563752,-2.203469,47.1253307,0
0,0,0,0,3.8,60.04153670320838,-2.0173675,46.7812961,0
0,0,0,0,4.3,50.13914276551418,-2.2080561,47.1524779,0
0,0,0,0,4.4,37.40141402440246,-1.1087605,47.3652278,0
1,0,0,1,4.4,43.64558217217692,-1.1087605,47.3652278,0
0,0,0,0,4.1,37.903682583219776,-2.0071274,47.075151,0
0,0,0,0,4.6,49.17651236164133,-2.194851,47.150895,0
0,0,0,0,4.4,59.98597910018682,-2.012643,46.77958599999999,0
0,0,0,0,3.6,62.64128860712127,-2.1133551,46.8049405,0
0,0,0,0,4.2,2.5063866938637407,7.718176199999998,48.5743454,0
0,0,0,0,4.0,48.49321055081603,7.515524999999999,48.980476,0
0,0,0,0,4.4,52.15018377977498,7.3365122,48.1948392,0
1,0,0,1,4.4,49.36831263847888,7.3365122,48.1948392,0
0,0,0,0,3.7,42.87530324360318,8.100353,48.882557,0
0,0,0,0,4.4,50.33954944287594,7.0723464,48.6133616,0
0,0,0,0,4.3,44.71592697989938,8.1270861,48.8898843,0
0,0,0,0,3.6,20.813918892769117,7.712841,48.38805900000001,0
0,0,0,0,3.7,41.987327556235655,7.2268262,48.7197087,0
0,0,0,0,4.2,49.80192828199825,7.371483,48.204195,0
0,0,0,0,4.2,60.57416762063291,7.184319700000001,48.1814009,0
1,0,0,1,4.2,49.193726392740444,7.184319700000001,48.1814009,0
0,0,0,0,4.0,27.41486986036328,7.694331299999999,48.3298813,0
0,0,0,0,4.4,36.444544268358335,7.3967844,48.8015654,0
0,0,0,0,4.7,35.40777399496531,7.422942699999998,48.3422033,0
0,0,0,0,4.1,53.50081577660424,8.163928799999999,48.9700936,0
0,0,0,0,4.3,24.65224916675755,7.4318765,48.636981,0
0,0,0,0,4.7,50.28072173599667,7.289622999999999,48.90637,0
0,0,0,0,4.0,29.770284986345565,8.0816,48.72835,0
0,0,0,0,4.2,43.59172989485245,3.538009,43.3056964,0
0,0,0,0,3.8,10.543996031607747,3.9606299,43.5380757,0
1,0,0,1,3.8,46.23771252983772,3.9606299,43.5380757,0
0,0,0,0,4.3,43.07928709958252,3.5433737,43.3084663,0
0,0,0,0,4.4,42.53281196133154,3.5468831,43.312716,0
0,0,0,0,3.1,10.514466255344905,3.9086416,43.5190241,0
1,0,0,1,3.1,50.70328070906656,3.9086416,43.5190241,0
0,0,0,0,4.2,19.658380681810776,4.1074217,43.5543779,0
1,0,0,1,4.2,37.39920161562327,4.1074217,43.5543779,0
0,0,0,0,3.8,42.36814948050561,3.548101,43.31390270000001,0
0,1,0,0,4.5,59.23859778119178,3.3213685,43.26359799999999,0
0,0,0,0,3.4,64.84793805282068,3.2617421,43.2369037,0
0,0,0,0,3.9,57.95021175653687,3.285459,43.316503,0
0,0,0,0,3.9,51.417060810719306,3.4163502,43.29188,0
0,0,0,0,4.1,31.03755349608058,3.4922682,43.6143423,0
0,0,0,0,3.9,52.27945280009539,3.4048945,43.28942430000001,0
0,0,0,0,3.9,50.38342637478481,3.441141,43.2868153,0
0,0,0,0,3.8,11.609413501632998,3.994559899999999,43.55094099999999,0
1,0,0,1,3.8,43.31538053315987,3.994559899999999,43.55094099999999,0
0,0,0,0,3.9,24.087334569134907,4.1489772,43.52239609999999,0
1,0,0,1,3.9,38.84799675260034,4.1489772,43.52239609999999,0
0,0,0,0,4.0,54.3388893912112,3.37456,43.286174,0
0,0,0,0,3.7,43.38498941050239,3.350701,43.692002,0
0,0,0,0,3.4,57.960729239588176,-1.2132543,44.5778199,0
0,1,0,0,3.8,6.674593614058927,-0.5827694999999999,44.8977963,0
0,0,0,0,4.1,62.93566246607652,-1.1647047,45.2229131,0
0,0,0,0,3.1,20.485756353017003,-0.4773997,45.0073546,0
0,1,0,0,4.3,57.349537477946335,-1.1617314,44.5318176,0
0,0,0,0,4.1,30.79807332533448,-0.8627516,44.6481438,0
0,1,0,0,4.4,52.17774348124147,-1.1932051,45.0114566,0
0,0,0,0,4.7,47.50052698725983,-1.1045417,44.63167929999999,0
0,1,0,0,4.5,35.63349199358826,-0.1419914,44.916455,0
0,0,0,0,4.0,63.91598201091125,-1.1546797,44.4353206,0
0,0,0,0,2.8,33.960410015465435,-0.9601353,44.9795593,0
0,0,0,0,3.9,54.552221791192736,-1.081819,44.5026145,0
0,1,0,0,4.2,46.93873198697729,-1.1352906,44.98695379999999,0
0,0,0,0,4.0,34.32137979670969,-0.4867591,45.1395805,0
0,0,0,0,3.7,66.20635700749382,-1.1603753,45.26813,0
0,0,0,0,4.9,45.45672244069392,-1.0337281,45.08913400000001,0
0,0,0,0,4.2,52.0081477967195,-1.1924739,45.0085906,0
0,0,0,0,3.8,42.81695104727742,-1.042832,44.63967299999999,0
0,0,0,0,4.3,60.57678433606068,-1.1300054,44.4602312,0
0,0,0,0,3.8,17.25783452909654,2.8186597,50.59729369999999,0
