X,Y,Name,Direcci__n,Localidad,Provincia,Web,Tlf,X,Y,_info,info,n
0.0,0.000000026167978,Camping los Vives,Carretera Salinas Km4, 22366 Saravillo, Huesca,Saravillo,Huesca,campinglosvives.com,974 50 61 71,"42,561,185",0.251624,https://goo.gl/maps/WrgPFzLNrwKnjpsL8
0.0,0.000000026167978,Camping Iratxe,Avenida Prado de Irache, 14, 31240 Ayegui/aiegi,Irache,Ayegui/aiegi,campingiratxe.com,948 55 55 55,"426,458,958",-20,585
0.0,0.000000026167978,Camping Los Arces,Aldea O Vao, 6, 32784, Ourense,O Vao,Ourense,,608 38 44 00,"42,249,668",-71
0.0,0.000000026167978,Camping Voramar Blanes,Av. Vila de Madrid, 37, 17300 Blanes, Girona,Blanes,Girona,campingvoramar.es,972 33 18 05,"416,561,119",27
0.0,0.000000026167978,Camping Bungalowpark Isábena,Ctra. Graus-Viella, Puebla R, km 27, 22482 La Puebla de Roda, Huesca,La Puebla de Roda,Huesca,isabena.eu,974 54 45 30,"423,074,974"
0.0,0.000000026167978,Camping Bungalows Medina Sidonia,Finca de San Juan de la Cruz, Hoyo de Santa Ana, S/N, 11170 Medina-Sidonia, Cádiz,Medina-Sidonia,Cádiz,campingmedinasidonia.com,654 11 23 15,36.4612698
0.0,0.000000026167978,Camping Endai,carretera de la costa Lekeitio Ondarroa km 57,800, 48289, BI,Likona,BI,campingseuskadi.com,946 84 24 69,43.3544352,-2.4854341
0.0,0.000000026167978,Camping Relax Sol,Passeig de Miramar, 246, 43830 Torredembarra, Tarragona,Torredembarra,Tarragona,campingrelaxsol.com,977 64 62 71,"411,485,023",14
0.0,0.000000026167978,Camping Rodas,Carrer de la Punta Falconera, 62, 17480 Roses, Girona,Roses,Girona,campingrodas.com,972 25 76 17,"4,226,875",3
0.0,0.000000026167978,Camping La Barguilla,Lugar Barrio Vegacorredor, S/N, 39800 Ramales de la Victoria, Cantabria,Ramales de la Victoria,Cantabria,campinglabarguilla.com,682 78 75 78,"432,595,439",-34
0.0,0.000000026167978,Camping Almunia,Calle Nao, 10, 22420 Almunia de San Juan, Huesca,Almunia de San Juan,Huesca,camping-almunia.es,696 77 18 51,"419,373,988",0.2401869
0.0,0.000000026167978,Camping La Dehesa,KM., CM-210, 31, 16890 Cañamares, Cuenca,Cañamares,Cuenca,campingladehesa.es,639 55 21 43,"40,463,311"
0.0,0.000000026167978,Camping Villamar,Ctra. Albir, km. 0,300, 03503 Benidorm, Alicante,Benidorm,Alicante,campingvillamar.com,966 81 12 55,"385,552,376"
0.0,0.000000026167978,Camping El Pinar Del Rey,Calle Aĺ Qua-Sid, 04830 Vélez-Blanco, Almería,Abla,Almería,,649 90 11 68,37.6899505,-2.0997462,https://goo.gl/maps/xcTwFfzkYpUwURs9A
0.0,0.000000026167978,Camping Arrien Gorliz,Uresarantze Bidea, 15 Bis, 48630 Gorliz, BI,Górliz,BI,campinggorliz.com,946 77 19 11,43.418155,-2.9374665
0.0,0.000000026167978,Camping Playa Paraiso,Partida Paraíso, 66, 03570 Villajoyosa, Alicante,Villajoyosa,Alicante,campingplayaparaiso.com,966 85 18 38,"384,994,948",-0.2492847
0.0,0.000000026167978,Camping Río Nela,Calle Zocilla, 1, 09540 Trespaderne, Burgos,Trespaderne,Burgos,campingelrionela.com,947 30 86 49,42.8038137,-3.396633
0.0,0.000000026167978,Camping El Cantal De Mojacar,Mojacar Playa, Paseo del Mediterráneo, 299, 04638 Mojácar, Almería,Mojácar,Almería,campingmojacarelcantal.com,950 47 82 04,37.1255139
0.0,0.000000026167978,Camping Laguna Playa,Paseo Marítimo de Pte., 69, 29740 Torre del Mar, Málaga,Torre del Mar,Málaga,lagunaplaya.com,952 54 06 31,36.729621,-4.102395
0.0,0.000000026167978,Río los Molinos,Ctra. de las Acebeas, km 1,5, 23380 Siles, Jaén,Siles,Jaén,riomolinos.com,953 49 10 03,"383,755,243"
0.0,0.000000026167978,Camping San Pedro - Sada,Calle San Pedro, 43, 15169 Sada, C,Sada,C,,981 62 82 92,"433,822,136",-8
0.0,0.000000026167978,Complejo Turístico Camping Bielsa,Carretera A-138 KM 79,5, 22350 Bielsa, Huesca,Bielsa,Huesca,campingbielsa.com,974 50 12 20,"426,289,485",0.2273078
0.0,0.000000026167978,Camping Cabeiro,Playa Cabeiro, 35, 15970 Porto do Son, C,Puerto del Son,C,campingcabeiro.es,981 76 73 55,"427,339,439",-89
0.0,0.000000026167978,Camping Aneto,Carretera A-139, km 63.5, 22440 Benasque, Huesca,Benasque,Huesca,campinganeto.com,974 55 11 41,"42,624,566",0.544492
0.0,0.000000026167978,Camping Miramar Playa,Passeig de Miramar, 170, 43830 Torredembarra, Tarragona,Torredembarra,Tarragona,campingmiramarplaya.com,977 64 47 05,"411,459,266",14
0.0,0.000000026167978,Kelly Camping Allariz,Rua Camping, 39, 32665 Allariz, Ourense,Castrelo,Ourense,,,"421,849,537",-78
0.0,0.000000026167978,Camping Refugio de Pescadores,El Lomo, S/N, 42157 Covaleda, Soria,Covaleda,Soria,covaleda.com,975 37 01 66,"419,251,925",-28
0.0,0.000000026167978,Camping Arenteiro,Parque etnográfico do Arenteiro, s/n, 32500 O Carballiño, Province of Ourense,Miomás,Province of Ourense,,988 27 38 09,"424,234,397",-80
0.0,0.000000026167978,Camping Casavieja,Paraje Charco las Cabras, 0, 05450 Casavieja, Ávila,Casavieja,Ávila,campingcasavieja.com,918 67 88 28,"403,029,149",-47
0.0,0.000000026167978,Camping Alcalá,Alicante, 03788, Alicante,Alcalá de la Jovada,Alicante,,965 51 43 33,"3,879,474",-0.2562019,https://goo.gl/maps/ycXVCG5pK65BZSNP6
0.0,0.000000026167978,Camping Urbión,Ctra de Abejar a Molinos de Duero, 42146 Abejar, Soria, Soria,Abejar,Soria,campingurbion.com,975 23 16 30,"418,399,689",-27
0.0,0.000000026167978,Camping Río Luna,Carretera de Abelgas, Km 0,8, 24145 Sena de Luna, León,Arévalo,León,campingrioluna.com,987 59 77 14,"429,216,785"
0.0,0.000000026167978,"Càmping &amp; Bungalows Vall de Laguar",Carrer Sant Antoni, 24, 03791 Campell, Alicante,Campell,Alicante,campinglaguar.com,965 58 45 90,"387,768,887",-0.1057004
0.0,0.000000026167978,Camping la Torrecilla,Carretera Bosque A, Calle Benamahoma, 0, Km 1, 11670 El Bosque, Cádiz,El Bosque,Cádiz,campinglatorrecilla.es,629 48 39 13
0.0,0.000000026167978,Camping Pantano Del Burguillo,Calle Carretera, 0, 05278 Barraco, Ávila,Calas del Burguillo,Ávila,pantanodelburguillo.com,920 28 77 07,"404,283,201",-461
0.0,0.000000026167978,Camping Faro de Trafalgar,Los Caños de Meca, Avda. de las Acacias, 3, 11159 Barbate, Cádiz,Barbate,Cádiz,campingfarodetrafalgar.com,956 43 70 17,36.189133
0.0,0.000000026167978,Camping Altos De Viñuelas,Camino de Beas al Cortijo de La Plata, 18184 Beas de Granada, Granada,Beas de Granada,Granada,campingaltodevinuelas.com,,37.2251769,-3.4881743,https://goo.gl/maps/YHKA4r3JPKtemF4r8
0.0,0.000000026167978,Camping Galdona,Barrio Galdonamendi, s/n, 20830 Mutriku, SS,Motrico,SS,campinggaldona.com,943 60 35 09,43.31738,-2.402227
0.0,0.000000026167978,Camping La Rana Verde,Carr. de las Lagunas, s/n, 11130 Chiclana de la Frontera, Cádiz,Chiclana de la Frontera,Cádiz,campinglaranaverde.com,956 49 43 48,36.3949124,-6.1569387
0.0,0.000000026167978,Camping Canon do Sil,Unnamed Road, 32749, Castro, Province of Ourense,Castro,Province of Ourense,canondosilcamping.com,608 53 70 17,"423,895,026",-75
0.0,0.000000026167978,Camping San Juan,Km 22.2, M-600, 28210 Valdemorillo, Madrid,Valdemorillo,Madrid,campingsanjuan.com,918 99 03 00,"405,083,541",-40
0.0,0.000000026167978,CAMPING LA RAFA,Paraje la Rafa, s/n, 30180 Bullas, Murcia,Bullas,Murcia,larafabullas.es,968 65 46 66,"38,035,957",-1
0.0,0.000000026167978,Camping Valle de Bujaruelo,Carretera de Bujaruelo, s/n, 22376 Torla-Ordesa, Huesca,Torla-Ordesa,Huesca,campingvalledebujaruelo.com,974 48 63 48,"426,772,608",-0.1238532
0.0,0.000000026167978,Camping Buenavista en Perlora,Carretera AS-239 km.8 (a 2 km. de Candás), 33491 Perlora, Asturias,Perlora,Asturias,campingbuenavista.com,985 87 17 93,"435,759",-5,745
0.0,0.000000026167978,Camping Mérida.,Autovía del Suroeste, Km 336, 06800, Badajoz,Mérida,Badajoz,camping-merida.negocio.site,924 30 34 53,"389,348,443",-6
0.0,0.000000026167978,Camping La Verneda,Avinguda Maresme, 35, 08396 Sant Cebrià de Vallalta, Barcelona,San Cipriano de Vallalta,Barcelona,campinglaverneda.com,937 63 11 85,"416,176,963",26
0.0,0.000000026167978,"B&amp;B Hotel Tarragona Centro Urbis",Plaça de Corsini, 10, 43001 Tarragona,Tarragona,Tarragona,hotel-bb.com,977 24 01 16,"411,150,919",1,249
0.0,0.000000026167978,Camping La Nava,Carretera de Peguerinos- Alto del León KM, 3600, 05239 Peguerinos, Ávila,Peguerinos,Ávila,campinglanava.es,918 98 32 72,"406,557,931",-42
0.0,0.000000026167978,"Àrea d&apos;acampada",43371 Margalef, T,Margalef de Montsant,T,campingmargalef.com,687 77 16 87,"412,848,347",0.751238,https://goo.gl/maps/ZJH7WDA2Yk7Vch4k7,https://goo.gl/maps/ZJH7WDA2Yk7Vch4k7
0.0,0.000000026167978,Camping Alardos,Carretera Candeleda, s/n, 10480 Madrigal de la Vera, Cáceres,Madrigal de la Vera,Cáceres,campingalardos.com,927 56 50 66,"40,148,015",-535
0.0,0.000000026167978,CAMPING VILLSOM,Carretera N-IV, km 554,8, 41703 Dos Hermanas, Sevilla,Dos Hermanas,Sevilla,campingvillsom.blogspot.ie,954 72 08 28,37.2777462
0.0,0.000000026167978,Camping San Vicente,Av. de la Mota, 24, 46770 Xeraco, Valencia,Jaraco,Valencia,campingsanvicente.com,962 88 81 88,"390,533,177",-0.1977363
0.0,0.000000026167978,Camping Sant Salvador,Av. Palfuriana, 88-92, 43880 Coma-ruga, Tarragona,Comarruga,Tarragona,campingsantsalvador.com,977 68 08 04,"411,833,113",1
0.0,0.000000026167978,Camping El Helguero,C/ El Helguero, s/n, 39527 Ruilobuca, Cantabria,Ruilobuca,Cantabria,campingelhelguero.com,942 72 21 24,"43,382,145",-424
0.0,0.000000026167978,Camping Mariola,Calle Alcoy, Km 9, 46880 Bocairent, Valencia,Bocairente,Valencia,campingmariola.com,962 13 51 60,"387,532,578",-0.5493498
0.0,0.000000026167978,Camping Castell De Montgri,"Camí Vell de Torroella a l&apos;Estartit", 11, 15, 17258 Torroella de Montgrí, Girona,Urbanització Mas Marquès,Girona,camping-castellmontgri.com,,"420,497,044"
0.0,0.000000026167978,Camping Pedro Ponce,Avda. Tineo, s/n, 24320 Sahagún, León,Sahagún,León,turismosahagun.com,987 78 04 15,"423,714,118",-50
0.0,0.000000026167978,Camping Molí de Vilamala,Carretera De Les Encies Km 32," 17172 Les Planes d&apos;Hostoles", Girona,Las Planas de Hostoles,Girona,,972 44 82 88,"420,623,102",25,519
0.0,0.000000026167978,Camping Vivero,Martin Ledesma, s/n, 27850 Viveiro, Lugo,Vivero,Lugo,campingvivero.com,982 56 00 04,"436,684,064",-75
0.0,0.000000026167978,Camping Paisaxe II,Lugar A Iglexa, 11, 36988 San Vicente do Grove, Pontevedra,San Vicente do Grove,Pontevedra,campingplayapaisaxe.com,986 73 83 31,"424,751,209",-89
0.0,0.000000026167978,Camping Mascún,Carretera Abiego, s/n, 22144 Rodellar, Huesca,Rodellar,Huesca,campingmascun.com,974 31 83 67,"42,282,217",-0.077426
0.0,0.000000026167978,Camping las Hoces de Vegacervera,Calle Las raneras s/n, 24836 Vegacervera, León,Vegacervera,León,,616 40 96 78,"42,892,443",-553,444
0.0,0.000000026167978,Camping El Puente,Plaza Ag Rodellar, 22144 Bierge, Huesca,Pedruel,Huesca,campingelpuente.com,626 84 11 75,"422,700,012",-0.0798283,
0.0,0.000000026167978,Camping los Chozos de Gredos,Camino de los Chozos de Gredos s/n, 05690 Bohoyo, Ávila,Bohoyo,Ávila,loschozosdegredos.es,630 82 88 60,"403,123,997",-5,430
0.0,0.000000026167978,Camping El Burro Blanco,Calle Corta, 0, 37660 Miranda del Castañar, Salamanca,Miranda del Castañar,Salamanca,elburroblanco.net,923 16 11 00,"404,749,847",-59
0.0,0.000000026167978,Camping las Cavenes,Carr. Cdad. Rodrigo, KM 80, 37620 El Cabaco, Salamanca,El Cabaco,Salamanca,campinglascavenes.com,923 45 41 05,"40,567,596",-61
0.0,0.000000026167978,Camping Las Villuercas Guadalupe,Carretera VIllanueva, s/n, 10140 Guadalupe, Cáceres,Guadalupe,Cáceres,campinglasvilluercasguadalupe.es,927 36 71 39,"394,415,081",-53
0.0,0.000000026167978,Camping La Capea,N-630, km. 333, 37189 Aldeaseca de la Armuña, Salamanca,Aldeaseca de la Armuña,Salamanca,campingsalamancalacapea.com,923 25 10 66,"410,265,699",-56
0.0,0.000000026167978,Camping la torre del sol,N 1136 43300," Carrer de l&apos;Orquídia", 34, Miami Platja, Tarragona,La Torre del Sol,Tarragona,latorredelsol.com,977 81 04 86,"410,362,445"
0.0,0.000000026167978,"Camping Castellote &quot;La Rasmia&quot;",Ctra. del Pantano S/N, 44560 Castellote, Teruel,Castellote,Teruel,campingcastellote.com,978 88 00 05,"407,752,357",-0.3182379,
0.0,0.000000026167978,Camping Arnia,Barrio la Arnía, 39120 Liencres, Cantabria,Liencres,Cantabria,campings.net,942 57 94 50,"434,709,262",-39,183
0.0,0.000000026167978,Camping Riudarenes S.L.,C/ la Riera, s/n, 17421 Riudarenes, Girona, Girona,Can Fornaca,Girona,camping-riudarenes.com,972 85 64 08,"418,085,646"
0.0,0.000000026167978,Camping Puerta de la Demanda - Burgos,Crta. Pradoluengo, Km 2, 09199 Villasur de Herreros, Burgos,Villasur de Herreros,Burgos,puertadelademanda.com,947 56 23 59,"423,065,995",-33
0.0,0.000000026167978,Camping Navagredos,Carretera Navatormes, Km. 2.5, 05635 Navarredonda de Gredos, Ávila,Navarredonda de Gredos,Ávila,navagredos.com,658 54 47 76,"4,034,216",-5
0.0,0.000000026167978,Camping La Unión,Carrer de Pompeu Fabra, 37, 43840 Salou, Tarragona,Salou,Tarragona,campinglaunion.es,977 38 48 16,"410,726,355",11
0.0,0.000000026167978,Camping Río Segura,Carretera de Yeste a, Calle Santiago, km 18, 02489 Yeste, Albacete,Yeste,Albacete,campingriosegura.com,660 55 55 54,"382,962,068"
0.0,0.000000026167978,Camping Ibaia,Nacional 102, 01195 Zuhatzu Gasteiz, Álava,Vitoria-Gasteiz,Álava,campingibaia.com,945 14 76 20,"428,306,495",-27,221
0.0,0.000000026167978,Camping Aritzaleku kanpina,Calle San Pedro, 0, 31291 Lerate, Navarra,Lerate,Navarra,aritzaleku.com,686 69 91 33,"42,719,843",-19
0.0,0.000000026167978,Camping Lizarra Navarra,Paraje de Ordoiz, s/n, 31200 Estella, Navarra,Estella,Navarra,campinglizarra.com,948 55 17 33,"426,569,072",-20
0.0,0.000000026167978,Camping Colombres,Carretera El Peral a Noriega, Km 1, 33590 Colombres, Asturias,Colombres,Asturias,campingcolombres.com,985 41 22 44,"433,754,668",-45
0.0,0.000000026167978,"Camping &amp; Bungalows Itxaspe",Barrio Itxaspe, s/n, 20829 Deba-Itziar, SS,Itxaspe,SS,campingitxaspe.com,943 19 93 77,"4,329,384",-2
0.0,0.000000026167978,Camping Sacedón Ecomillans,Carretera N320, km 221, 19120 Sacedón, Guadalajara,Sacedón,Guadalajara,campingsacedon.com,949 35 10 18,"404,822,299",-27
0.0,0.000000026167978,Camping La Playa,Av. de la Playa, 6, 26009 Logroño, La Rioja,Logroño,La Rioja,campinglaplaya.com,941 25 22 53,"424,712,299",-24
0.0,0.000000026167978,Camping Los Pinos,Camino la Racona, 16, 03700 Dénia, Alicante,Denia,Alicante,lospinosdenia.com,965 78 26 98,"38,829,581",0.146724
0.0,0.000000026167978,Camping Virgen del Mar,Av. Virgen del Mar, 60, 39012 Santander, Cantabria,Santander,Cantabria,campingvirgendelmar.com,942 34 24 25,"434,752,585",-38
0.0,0.000000026167978,Camping Begur,"Ctra. d&apos;Esclanyà", 4, 17255, Girona,Begur,Girona,campingbegur.com,972 62 32 01,"41,939,976",3
0.0,0.000000026167978,Camping Arenal de Moris,Camping Arenal de Moris, 33346 Caravia, Asturias,Caravia,Asturias,arenaldemoris.com,985 85 30 97,"4,347,255",-5,183
0.0,0.000000026167978,Camping Tucan,Av. Vila de Blanes, 179, 17310 Lloret de Mar, Girona,Lloret de Mar,Girona,campingtucan.com,972 36 99 65,"416,971,036",28
0.0,0.000000026167978,Camping Alicante Imperium,CV-759, Km. 1, 03570 Villajoyosa, Alicante,Villajoyosa,Alicante,campingalicanteimperium.com,965 06 32 32,"385,173,725",-0.2228702
0.0,0.000000026167978,Camping El Rosal,Carretera de la playa, s/n, 39540 San Vicente de la Barquera, Cantabria,San Vicente de la Barquera,Cantabria,campingelrosal.com,942 71 01 65,"43,388,945",-4
0.0,0.000000026167978,Camping Las Corralizas,del Canto Km 1.5, Calle Fuente, 44367 Bronchales, Teruel,Bronchales,Teruel,lascorralizas.com,978 72 10 50,"40,500,093",-1
0.0,0.000000026167978,Camping Montblanc Park Capfun,Barri Prenafeta, km.1,8, 43400, Tarragona,Montblanc,Tarragona,capfun.com,977 86 25 44,"413,768,559"
0.0,0.000000026167978,Camping Vendrell Platja,Av. del Sanatori, S/N, 43880 Coma-ruga, Tarragona,Comarruga,Tarragona,vendrellplatja.es,977 69 40 09,"41,185,646",1
-8.21904,43.425750526168,Camping O Raso A Coruña,,,,,,,,,,
2.8291314,41.923155826168,Camping Girona Can Toni Manescal,,,,,,,,,,
-3.4387134,36.903749126168,Camping Puerta de la Alpujarra,,,,,,,,,,
-0.304106300000058,42.619432626168,Camping Gavín S.L.,,,,,,,,,,
-8.902047,42.467679026168,Camping Os Fieitas,,,,,,,,,,
-8.288398,43.382213626168,Camping San Pedro - Sada,,,,,,,,,,
-8.2919091,43.383492326168,Camping Velo Mar,,,,,,,,,,
2.9128442,42.372890026168,Camping L'Albera,,,,,,,,,,
0.831848,41.860628026168,Camping la Noguera,,,,,,,,,,
1.3430102,42.023995526168,Camping la Ribera Salada,,,,,,,,,,
1.5162604,42.012886026168,Camping El Solsonès,,,,,,,,,,
0.767384399999969,42.005137826168,Camping Vall d'Àger,,,,,,,,,,
1.593275,42.145587026168,Càmping Morunys,,,,,,,,,,
1.463463,42.428514026168,Camping Frontera Park,,,,,,,,,,
1.430317,42.347840026168,Camping Gran Sol,,,,,,,,,,
0.941369,42.326221026168,Camping Senterada,,,,,,,,,,
0.86579,42.380730026168,Camping Sol I Fred,,,,,,,,,,
-3.695998,38.879775026168,Camping Los Arenales Almagro,,,,,,,,,,
-4.8271776,38.347626626168,CAMPING CIUDAD DEL OCIO,,,,,,,,,,
-3.4976871,38.504680026168,La Taza Camping Relax,,,,,,,,,,
-5.7190757,40.098780526168,Camping Carlos I,,,,,,,,,,
-5.880227,40.269491026168,Camping El Pinajarro Hervás,,,,,,,,,,
-6.297552,39.918434026168,Camping Las Catalinas,,,,,,,,,,
-1.843053,42.624330026168,Camping El Molino,,,,,,,,,,
-2.8538935,42.578232026168,Camping de Haro,,,,,,,,,,
-1.8872486,43.000026226168,Camping Aralar BAR-RESTAURANTE,,,,,,,,,,
-0.510626300000013,39.874806526168,Camping - Bungalows Altomira,,,,,,,,,,
-6.2341237,37.277332326168,Camping Dehesa Nueva,,,,,,,,,,
-6.726036,37.099516026168,Camping Doñana,,,,,,,,,,
-5.598541,43.513934026168,Camping Deva Gijón,,,,,,,,,,
0.520741300000054,40.539977726168,Camping & Bungalows Estanyet,,,,,,,,,,
1.111249,42.569074026168,Càmping la Mola. Parcel·les i bungalous.,,,,,,,,,,
1.228768,42.559347026168,Càmping del Cardós,,,,,,,,,,
1.131501,42.592340026168,Nou Camping Bungalows,,,,,,,,,,
1.2467853,42.613257426168,Camping Serra,,,,,,,,,,
1.124987,42.614765026168,Aigüestortes Camping Resort,,,,,,,,,,
1.0751699,42.583415326168,Camping Voraparc,,,,,,,,,,
1.2305099,42.568946926168,Camping La Borda Del Pubill,,,,,,,,,,
1.7587436,42.226689126168,Camping Repòs del Pedraforca,,,,,,,,,,
1.7998914,42.112954926168,Camping Fontfreda S.L.,,,,,,,,,,
2.1017886,41.978953226168,Camping Lluçanes,,,,,,,,,,
2.1745863,42.219983626168,Camping Ripolles,,,,,,,,,,
2.119189,42.236343026168,Camping Molí Serradell,,,,,,,,,,
1.921963,42.241006626168,Camping L' Espelt,,,,,,,,,,
1.835768,42.216369626168,Camping El Berguedà,,,,,,,,,,
1.9159134,42.392825526168,Càmping QUEIXANS,,,,,,,,,,
2.307386,42.333645026168,Camping Conca de Ter,,,,,,,,,,
1.673264,42.416401626168,Camping El Cortal del Gral,,,,,,,,,,
1.760537,42.372979026168,Camping Solana del Segre,,,,,,,,,,
1.8069506,42.370814826168,CAMPING BELLVER,,,,,,,,,,
1.9409431,42.441350826168,Camping Stel,,,,,,,,,,
1.906463,42.443134026168,Camping Pirineus,,,,,,,,,,
2.3644155,42.289242826168,Camping Vall de Camprodón,,,,,,,,,,
2.1964103,42.182921026168,Camping Solana de Ter,,,,,,,,,,
1.878665,42.013679026168,Camping Gironella,,,,,,,,,,
0.700248699999975,42.749618726168,Camping Prado Verde,,,,,,,,,,
0.746570799999972,42.736933126168,Verneda Camping Mountain Resort,,,,,,,,,,
0.710863199999949,42.448631226168,CAMPING ALTA RIBAGORÇA,,,,,,,,,,
0.760512699999936,42.735828326168,Camping Artigane,,,,,,,,,,
0.698220600000013,42.794907526168,CAMPING ESPALIAS,,,,,,,,,,
0.706936499999983,42.805813426168,Càmping Cauarca,,,,,,,,,,
0.800917,42.503292026168,Camping Boneta,,,,,,,,,,
-5.756302,43.583734026168,Camping Perlora,,,,,,,,,,
-8.053224,43.385963026168,Camping Fragadeume,,,,,,,,,,
-8.1887857,43.598365826168,Fontesin Camping,,,,,,,,,,
-8.3529149,42.913700926168,Camping Peregrino O Castiñeiro,,,,,,,,,,
-8.938493,42.770896026168,Camping Punta Batuda,,,,,,,,,,
-8.7596016,42.634601626168,Camping Río Ulla,,,,,,,,,,
-8.869927,42.538389026168,Camping El Edén,,,,,,,,,,
-8.8689424,42.534254926168,Camping Salinas,,,,,,,,,,
-8.972568,42.569991026168,Camping Coroso,,,,,,,,,,
-9.1122067,42.757533926168,Camping Ancoradoiro,,,,,,,,,,
-9.0733871,42.762314826168,Camping San Francisco,,,,,,,,,,
-8.810625,43.296555026168,Camping Sisargas,,,,,,,,,,
-6.7456483,42.561816926168,Camping Bierzo,,,,,,,,,,
-6.6617865,42.724587126168,Camping Rivera del Cua,,,,,,,,,,
-6.9043507,42.650200726168,Camping Valle do Seo,,,,,,,,,,
-5.6034471,40.975007726168,Camping Don Quijote,,,,,,,,,,
-5.614474,40.947795326168,Camping Regio,,,,,,,,,,
-6.0842923,40.403071026168,Camping Riomalo,,,,,,,,,,
-2.0649605,40.412989326168,SERRANÍA,,,,,,,,,,
-2.00221,40.311969526168,Camping las Majadas,,,,,,,,,,
-0.732529099999965,39.926331626168,Camping Los Cloticos,,,,,,,,,,
-0.60767020000003,39.915435326168,Camping Villa De Viver,,,,,,,,,,
-1.089097,39.868728626168,Piscina Camping Titaguas,,,,,,,,,,
-0.947264,39.585398326168,Camping Pantano De Buseo,,,,,,,,,,
-0.7801988,39.606484626168,Camping Río Turia Bugarra S.L.,,,,,,,,,,
-1.358141,39.481330026168,Camping Venta del Moro,,,,,,,,,,
-0.7757206,39.060453826168,Camping Ceja Del Río Grande,,,,,,,,,,
-0.841670799999974,38.922472526168,Camping El Teularet,,,,,,,,,,
-3.2703974,36.994016726168,Camping Trevelez,,,,,,,,,,
-3.0119209,37.010810326168,Camping Alpujarras,,,,,,,,,,
-3.3867985,36.900308426168,Cortijo La Lomilla,,,,,,,,,,
-3.4879379,36.912071026168,Camping Al Firdaus,,,,,,,,,,
-3.652735,37.067769026168,Camping & Bungalows Suspiro del Moro,,,,,,,,,,
-3.5861325,37.124728926168,Camping Reina Isabel,,,,,,,,,,
-3.491928,37.138444026168,Camping Ruta del Purche,,,,,,,,,,
-3.492983,37.154257026168,Fuente Del Lobo - Camping & Bungalows,,,,,,,,,,
-3.6542669,37.191740226168,Chill Out Nevada Camping & Bungalows,,,,,,,,,,
-4.9188147,37.682303726168,Camping Carlos III,,,,,,,,,,
-7.2524339,37.208317326168,Camping Luz,,,,,,,,,,
-7.1935933,37.215745226168,Camping Antilla,,,,,,,,,,
-6.798391,37.125012026168,Camping Playa de Mazagón,,,,,,,,,,
-5.338068,36.250306026168,Camping La Casita Cádiz,,,,,,,,,,
-5.3346378,36.191660826168,Camping Sureuropa,,,,,,,,,,
-2.915196,42.441220126168,Camping Bañares,,,,,,,,,,
-2.921689,42.530184326168,Camping de La Rioja,,,,,,,,,,
-1.0928761,42.899733126168,Camping Osate,,,,,,,,,,
-0.711374,42.834302026168,Camping Selva de Oza S.L.,,,,,,,,,,
-0.358987,42.527443026168,Camping Sabiñánigo,,,,,,,,,,
-0.339175800000021,42.557873826168,Camping Valle De Tena,,,,,,,,,,
-0.109475,42.639994726168,Camping Ordesa - Bungalows Ordesa,,,,,,,,,,
-0.107484800000066,42.694207626168,Camping San Nicolás de Bujaruelo,,,,,,,,,,
1.08624,42.574357826168,Camping la Torre,,,,,,,,,,
1.0809478,42.359215826168,Camping i apartaments Beta,,,,,,,,,,
3.1843093,42.342268626168,Camping Port De La Vall,,,,,,,,,,
3.1539277,42.371525526168,Càmping L'Ombra,,,,,,,,,,
3.2096495,42.240407826168,Camping Ampurdanes,,,,,,,,,,
3.136916,42.254183726168,Camping Castell Mar,,,,,,,,,,
-6.3336495,40.298180826168,Camping Bungalows Del Pino,,,,,,,,,,
-3.688949,40.317124026168,Bungalows - Camping - Alpha,,,,,,,,,,
-6.01346,39.096203026168,Camping-Restaurante El 301,,,,,,,,,,
-3.557006,40.900210026168,Camping El Picachuelo,,,,,,,,,,
-3.751029,40.843247826168,Camping El Valle,,,,,,,,,,
-1.5741831,41.853999826168,Ecocamping Borja,,,,,,,,,,
-0.996573300000023,42.429718226168,Camping Luesia,,,,,,,,,,
-0.675321599999961,42.282088426168,Camping la Banera,,,,,,,,,,
-0.419642299999964,42.136768626168,Camping San Jorge,,,,,,,,,,
0.565717,41.906212026168,Camping Las Planas,,,,,,,,,,
0.86591640000006,42.004200026168,Camping Montsec,,,,,,,,,,
0.986195,42.260250026168,Camping Collegats,,,,,,,,,,
0.982125099999962,42.423977826168,Camping Vall Fosca,,,,,,,,,,
1.9365724,41.738013026168,Camping La Tatgera,,,,,,,,,,
1.8598223,41.738178326168,Camping Freixa,,,,,,,,,,
2.296626,41.865233026168,Camping La Vall,,,,,,,,,,
2.2623974,41.764748726168,Camping L'Avencó,,,,,,,,,,
2.2884745,41.901585326168,Camping Santa Eugenia Park,,,,,,,,,,
2.3849083,41.911506826168,Camping Molí De Bojons,,,,,,,,,,
2.4087497,41.934257926168,Camping El Pont,,,,,,,,,,
2.4644673,42.030523926168,Camping Rupit,,,,,,,,,,
2.7533035,42.373346226168,Càmping Maçanet De Cabrenys,,,,,,,,,,
-2.7417577,40.379437126168,"Asociacion camping, La Isla",,,,,,,,,,
-6.129296,43.553655826168,Camping Cudillero - Asturias,,,,,,,,,,
-6.22146,43.574367026168,Camping San Pedro de la Ribera,,,,,,,,,,
-2.078733,36.803305026168,Camping Los Escullos,,,,,,,,,,
